DOW,area.hectares,max_depth_m,mean.gdd,proportion_disturbed_ws,littoral.zone,secchi.m,blackbullhead,blackcrappie,bowfin,brownbullhead,commoncarp,goldenshiner,greensunfish,largemouthbass,northernpike,rockbass,smallmouthbass,walleye,whitesucker,yellowbullhead,yellowperch,Lepomis,coldwater
77000700,109.0750176,17.3736,2553.113055,0.183449204,0.9365767,5.03,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0
77002300,358.928154,13.716,2487.86163,0.744109791,0.52889695,2.14,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
77002700,160.5267956,19.2024,2554.126312,0.670535306,0.3914725,3.35,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
77004600,69.19725914,7.62,2507.832558,0.095490717,1,3.0099,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0
77006600,87.15317696,5.1816,2582.734701,0.133234201,1,1.524,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0
77006700,95.23070952,7.9248,2517.08219,0.232596685,1,3.43,1,1,1,1,0,0,1,1,1,0,0,1,0,0,1,1,0
77008400,854.6442228,24.6888,2569.86178,0.505256953,0.3336385,1.92024,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
77008800,46.85454508,11.8872,2546.482743,0.23416339,0.5997086,2.75,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
77010500,82.01366476,9.2964,2616.373304,0.784051677,0.2211633,1.07,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1,1,0
77012000,61.39895992,25.6032,2542.140244,0.7832194,0.5002501,4.13766,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1
77012800,48.95891228,7.3152,2481.655392,0.789715886,1,3,1,1,1,1,0,1,0,1,1,0,0,1,1,0,1,1,0
77015000,860.2369833,18.5928,2617.104204,0.791085498,NA,1.2192,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1
77021500,2585.680494,22.2504,2502.881012,0.732556801,0.5623102,1.84,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1
78002400,996.2640885,1.9812,2789.234813,0.87819308,NA,0.35,1,1,0,0,1,0,0,0,1,1,0,1,1,1,1,1,0
78002500,4390.155134,3.6576,2872.283178,0.889222394,0.45276505,0.905,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0
80003000,101.9444503,7.9248,2342.149377,0.251370193,0.7413962,1.98,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1
80003400,215.5114824,4.572,2503.700695,0.269970506,0.560442,0.79,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,0
80003700,144.4486208,6.7056,2496.270373,0.308776267,NA,1.755,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,0
80003900,46.0937354,13.716,2514.65475,0.407941082,0.84366595,3.77,0,1,0,1,0,0,0,1,1,0,0,1,1,1,1,1,0
81000300,36.9073632,10.0584,2889.080938,0.63971032,0.518126,1.5,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0
81001401,262.5481362,10.3632,2893.454676,0.655294799,0.2964463,0.825,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0
81001500,50.56146884,2.7432,2988.474145,0.522231205,0.2104462,0.38,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0
81005500,78.19342892,17.6784,2879.113631,0.448780487,0.5986177,1.6775,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0
81006700,46.2353755,7.0104,3012.258386,0.525415199,NA,2.9724,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0
81009501,896.2176156,3.9624,2985.809954,0.814800966,NA,0.5,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0
82000100,3156.5508,23.7744,2913.568081,NA,NA,1.07,1,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0
82002300,17.2396236,15.5448,2935.333682,0.613555291,0.5951925,1.83,1,1,0,1,0,1,1,1,1,0,0,1,0,0,1,1,0
82004600,82.1714923,20.7264,2756.709162,0.271094566,0.9001585,5.94,1,1,0,1,0,0,1,1,1,0,0,0,1,1,1,1,0
82004900,184.9536426,20.1168,2807.606881,0.400019031,0.67328665,3.7725,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1,0
82005200,728.1191449,18.288,2837.120074,0.312796344,0.8609017,2.8956,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,0
82005400,89.6177147,9.144,2853.889448,0.624291336,0.4532885,1.22,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0
82005900,30.69947996,7.62,2874.339869,0.508517887,0.560431,1.6875,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0
82009100,41.6624237,4.66344,2742.968841,0.798907388,1,1.8,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0
82009400,27.87072482,3.3528,2972.94605,0.88120009,NA,0.55,1,1,0,0,0,1,1,1,1,0,0,0,1,0,1,1,0
82010100,63.55998316,7.3152,2768.259079,0.563325083,1,2.8,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0
82010300,35.26029118,4.572,2768.259079,0.587753575,1,2.895,1,1,0,1,0,1,1,1,1,0,0,1,1,1,1,1,0
82010400,61.8157865,11.8872,2731.938467,0.597703279,0.944652,3.885,1,1,0,1,0,1,1,1,1,0,0,1,1,1,1,1,0
82010600,113.8017501,42.672,2745.733894,0.648909785,0.4592901,4.13,0,1,0,0,1,1,1,1,1,0,0,1,1,0,1,1,1
82011500,30.10459154,14.0208,2828.735538,0.854499128,0.6497134,2.8,1,1,0,0,0,1,1,1,1,0,0,1,0,1,1,1,0
82013400,9.02045094,7.9248,2907.87161,0.696145124,NA,2.8956,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,1,0
82015900,919.013578,11.2776,2778.577638,0.378991112,0.6345523,1.524,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
82016200,11.97061188,8.2296,2800.188838,0.683376078,0.69020295,1.035,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0
82016300,173.5900597,8.5344,2829.026615,0.618417727,0.5715936,1.37,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0
82016600,19.87412946,10.9728,2869.316444,0.843,0.5517046,1.8,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1,1,0
82016700,982.4562022,25.2984,2723.399455,0.361021615,0.85741125,3.76084,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0
82028700,10.51374228,2.7432,2808.96847,0.504502988,NA,2.0574,1,1,0,0,1,1,1,1,1,0,0,0,0,1,0,1,0
83003600,163.0358488,2.1336,2831.145602,0.598464956,NA,0.63,1,1,0,0,1,0,1,1,1,0,0,1,1,1,1,1,0
83004000,106.5497769,3.9624,2922.317347,0.772403258,0.37991485,0.8372,1,1,0,0,1,0,1,1,1,0,0,1,1,1,1,1,0
83004300,82.05413336,4.69392,2938.553071,0.834424519,0.92575765,1.21,1,1,0,1,1,0,0,1,1,0,0,1,0,1,1,1,0
85001100,124.1900397,11.5824,3023.809244,NA,NA,1.2192,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0
86002300,130.6650157,8.2296,2826.658725,0.522029989,0.5506333,1.3716,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0
86004600,44.68947498,5.7912,2489.21787,0.534146341,1,3.325,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0
86005300,329.0987489,26.5176,2709.409722,0.597292725,NA,2.5908,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0
86009000,628.0322034,10.0584,2788.924086,0.670359091,0.227298,0.9,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
86022900,113.2068616,11.8872,2817.869178,0.730311907,0.8232815,0.8175,1,1,0,0,1,1,0,1,1,0,0,1,1,0,1,1,0
86023000,61.2492261,6.4008,2817.869178,0.690399137,0.3751729,0.91,1,1,0,0,1,1,0,1,1,0,0,1,1,0,1,1,0
86023300,412.7756731,21.0312,2685.694003,0.484566877,0.4831948,3.05,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
86027300,140.1710898,15.24,2829.673622,0.646676477,0.3636425,1.22,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0
86029300,257.3276868,8.5344,2821.877004,0.727109626,0.5033516,1.37,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0
86029800,37.60746998,10.668,2819.474606,0.620936924,0.2957956,1.52,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,0
87001900,67.20620402,2.4384,2845.536781,0.550331859,1,0.8572,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0
87003000,196.1432105,2.7432,2991.988329,0.873586695,0.1178623,0.4,1,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0
87013400,1.9020242,1.524,NA,0.885245902,NA,1.49352,1,1,0,0,1,0,1,0,1,0,0,1,1,0,1,1,0
87018000,63.2524218,9.144,NA,0.752723013,0.581127,1.6441,1,1,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0
87018100,8.49031228,3.6576,2733.285158,NA,0.82982005,1.17348,1,1,0,0,1,0,1,1,1,0,0,1,1,0,1,1,0
87018500,13.44366892,4.2672,NA,0.756297906,NA,1.31064,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0
